id,Column,gender,postcode,longitude,latitude,leeftijd,age,gezondh,verwink,inkbron,opleiding,education,huishouden,family,geslacht,suggestion,remarks,created_at,theme_completed,finished_at,VR1_1,VR1_2,VR1_3,VR1_4,VR1_5,VR1_6,VR1_7,VR1_O,VR3_1,VR3_2,VR3_3,VR3_4,VR3_5,VR3_6,VR3_7,VR3_O,VR4,VR4_O,VR5_1,VR5_2,VR5_3,VR5_4,VR5_5,VR5_6,VR5_7,VR5_O,VR6_1,VR6_2,VR6_3,VR6_4,VR6_5,VR6_6,VR6_7,VR6_O,VR7,VR7_O,VR8,VR8_O,VR9,VR9_O,VR10,VR10_O,VR13_1,VR13_2,VR13_3,VR13_4,VR13_5,VR13_6,VR13_7,VR13_O,VR11,VR11_O,VR12,VR12_O,VR48_1,VR48_2,VR48_3,VR48_4,VR48_5,VR48_6,VR48_7,VR48_O,VR14_1,VR14_2,VR14_3,VR14_4,VR14_5,VR14_6,VR14_7,VR14_O,VR15_1,VR15_2,VR15_3,VR15_4,VR15_5,VR15_6,VR15_7,VR15_O,VR16,VR16_O,VR17,VR17_O,VR18_1,VR18_2,VR18_3,VR18_4,VR18_5,VR18_6,VR18_7,VR18_O,VR19,VR19_O,VR20,VR20_O,VR21_1,VR21_2,VR21_3,VR21_4,VR21_5,VR21_6,VR21_7,VR21_O,VR22_1,VR22_2,VR22_3,VR22_4,VR22_5,VR22_6,VR22_7,VR22_O,VR23,VR23_O,VR24,VR24_O,VR25_1,VR25_2,VR25_3,VR25_4,VR25_5,VR25_6,VR25_8,VR25_O,VR26,VR26_O,VR27,VR27_O,VR28,VR28_O,VR29,VR29_O,VR30,VR30_O,VR32,VR32_O,VR31_1,VR31_2,VR31_3,VR31_4,VR31_5,VR31_6,VR31_7,VR31_O,VR33,VR33_O,VR34_1,VR34_2,VR34_3,VR34_4,VR34_5,VR34_6,VR34_7,VR34_O,VR35,VR35_O,VR36,VR36_O,VR37,VR37_O,VR38,VR38_O,VR39,VR39_O,VR40,VR40_O,VR41_1,VR41_2,VR41_3,VR41_4,VR41_5,VR41_6,VR41_7,VR41_O,VR42,VR42_O,VR43_1,VR43_2,VR43_3,VR43_4,VR43_5,VR43_6,VR43_7,VR43_O,VR44_1,VR44_2,VR44_3,VR44_4,VR44_5,VR44_6,VR44_7,VR44_O,VR45_1,VR45_2,VR45_3,VR45_4,VR45_5,VR45_6,VR45_7,VR45_O,VR46_1,VR46_3,VR46_4,VR46_5,VR46_6,VR46_7,VR46_8,VR46_O,VR47,VR47_O,VR2,VR2_O,VR49,VR49_O,VR50,VR50_O,VR51_1,VR51_2,VR51_3,VR51_4,VR51_5,VR51_6,VR51_7,VR51_O,VR52_1,VR52_2,VR52_3,VR52_4,VR52_5,VR52_O,VR53_1,VR53_2,VR53_3,VR53_4,VR53_5,VR53_6,VR53_7,VR53_O,VR54_1,VR54_2,VR54_3,VR54_4,VR54_5,VR54_6,VR54_7,VR54_O,VR55_1,VR55_2,VR55_3,VR55_4,VR55_5,VR55_6,VR55_7,VR55_O,VR56_1,VR56_2,VR56_3,VR56_4,VR56_5,VR56_6,VR56_7,VR56_O,VR57,VR57_O,VR58,VR58_O,VR59,VR59_O,VR60,VR60_O,VR61_1,VR61_2,VR61_3,VR61_4,VR61_5,VR61_6,VR61_7,VR61_O,VR62_1,VR62_2,VR62_3,VR62_4,VR62_5,VR62_6,VR62_7,VR62_O,VR63,VR63_O,VR64,VR64_O,VR65_1,VR65_2,VR65_3,VR65_4,VR65_5,VR65_6,VR65_7,VR65_O,VR66,VR66_O,VR68,VR68_O,VR69_1,VR69_2,VR69_3,VR69_4,VR69_5,VR69_6,VR69_7,VR69_O,VR67_1,VR67_2,VR67_3,VR67_4,VR67_5,VR67_6,VR67_7,VR67_O,VR70,VR70_O
1267,1753,1,3025GJ,4.443752029,51.90942382,68,1949, ,3, , , , ,,1, , ,24/01/2017 08:23,1,24/01/2017 08:41,"Meer cultuur en gezelligheid: bibliotheek, theater, horeca",,,,,Meer mobiliteit: openbaar vervoer en fietsenstallingen,, ,,Ik ga bewust naar kleine winkels in de buurt,,,,Ik bestel direct bij de producent,, ,4, ,,,,,,Met een groep zorg zelf inkopen en delen,"Anders, namelijkâ€_Ã„Â¶",De markt verkennen naar zelfstandige aanbieders,,Duurzaam gebouwde woningen,Flexibele woningen die je beter kan aanpassen,Meer variatie aan woningen door zelfbouw en minder regels,,,, ,3, ,5, ,1, ,1,"Meer sloop en variatie in woningbouw, parkeerruimte in eigen garage of centraal ondergronds of in parkeerflat. Gebruik verder in godsnaam het water als woonplek",,,,,,,, , , , , ,,,,,,,, ,,,,,,,, ,,,,,,,, , , , , ,,,,,,,, , , , , ,,,,,,,, ,,,,,,,, , , , , ,,,,,,,, , , , , , , , , , , , , ,,,,,,,, , , ,,,,,,,, , , , , , , , , , , , , ,,,,,,,, , , ,,,,,,,, ,,,,,,,, ,,,,,,,, ,,,,,,,, , , ,1, , , , , ,,,,,,,, ,,,,,, ,,,,,,,, ,,,,,,,, ,,,,,,,, ,,,,,,,, , , , , , , , , ,,Kleine dingen die je minder vaak nodig hebt zoals gereedschap,,,"Vervoersmiddelen zoals auto's, scooters en fietsen",,, ,,,,Ik investeer in duurzame energie,Ik ga zelf energie opwekken met bijvoorbeeld zonnecellen,,, ,3, ,3, ,"Minder consumeren, minder nieuw kopen",Mijn spullen langer blijven gebruiken,Mijn spullen delen met anderen,Meehelpen met het opruimen van zwerfafval,Alleen nog duurzaam geproduceerde producten kopen,,, ,4, ,4, ,,,,Openbaar vervoer,,,"Anders, namelijkâ€_Ã„Â¶",Fiets,,,Subsidie voor duurzame energie thuis,,"Verbod op open haard, buitenbarbecue etc.",Veel extra groen en veel bomen,, ,1,Maak iedereen bewust en heb er meer aandacht voor dat gezond leven en klimaat ook aandacht is voor anderen.
1282,1480,1,3023ES,4.454554648,51.91203209,45,1972, ,5,3, , , ,,1, , ,24/01/2017 08:43,1, ,"Meer cultuur en gezelligheid: bibliotheek, theater, horeca",,,,"Meer buitenruimte: parken, speelpleinen",,, ,In grote supermarkten en winkelketens,Ik ga bewust naar kleine winkels in de buurt,,,,,, ,1, ,Betaalde professionele verzorging thuis,,,,,Met een groep zorg zelf inkopen en delen,, ,Woningen bereikbaar voor mensen met een kleine beurs,Duurzaam gebouwde woningen,,,Grotere woningen,,, ,5, ,2, ,2, ,1,De nieuwe binnenweg moet 1 richtingsverkeer worden en er moeten meteen snelheids beperkende maatregelen genomen worden vanaf claes de vrieslaan tm lage erfbrug,,,,,,,"Anders, namelijkâ€_Ã„Â¶",Gepensioneerd,2, ,1, ,,,,,,,, ,,,,,,,"Anders, namelijkâ€_Ã„Â¶",Ik heb dan voldoende voor mezelf gezorgd,,,,"Ik verbeter mijn \soft skills\"", bv. sociale vaardigheden""","Learning by doing, ik leer het meest in de praktijk",,, ,4, ,5, ,Mijn pensioen,,,,,,, ,3, ,1, ,,,,,,,, ,,,,,,,, , , , , ,,,,,,,, , , , , , , , , , , , , ,,,,,,,, , , ,,,,,,,, , , , , , , , , , , , , ,,,,,,,, , , ,,,,,,,, ,,,,,,,, ,,,,,,,, ,,,,,,,, , , ,1, , , , , ,,,,,,,, ,,,,,, ,,,,,,,, ,,,,,,,, ,,,,,,,, ,,,,,,,, , , , , , , , , ,,,,,,,, ,,,,,,,, , , , , ,,,,,,,, , , , , ,,,,,,,, ,,,,,,,, , , 
1300,1723,2,3024TW,4.45336406,51.90630573,45,1972, ,5, , , , ,,2, , ,24/01/2017 09:12,1, ,"Meer cultuur en gezelligheid: bibliotheek, theater, horeca",,,,"Meer buitenruimte: parken, speelpleinen",,, ,,Ik ga bewust naar kleine winkels in de buurt,Ik bestel alles via internet en laat het bezorgen,,,Ik bestel direct bij de producent,, ,6, ,,,Verhuizen naar een land waar zorg goedkoper is,,,Met een groep zorg zelf inkopen en delen,, ,,Duurzaam gebouwde woningen,,Meer variatie aan woningen door zelfbouw en minder regels,,,, ,5, ,5, ,1, , ,Empty,Vanuit huis,,,"Op een flexibele werkplek, die ik deel met anderen",,,, ,4, , , ,,,,,,,, ,"Ik ontvang dan een pensioen, uitkering of basisinkomen van de overheid",,,Ik werk zelfstandig voor verschillende opdrachtgevers,,,, ,,,,,,,, , , , , ,,,Mijn eigen werkplek,Mijn werktijden,,,, , , , , ,,,,,,,, ,,,,,,,, , , , , ,,,,,,,, , , , , , , , , , , , , ,,,,,,,, , , ,,,,,,,, , , , , , , , , , , , , ,,,,,,,, , , ,,,,,,,, ,,,,,,,, ,,,,,,,, ,,,,,,,, , , ,2, , , , , ,,,,,,,, ,,,,,, ,,,,,,,, ,,,,,,,, ,,,,,,,, ,,,,,,,, , , , , , , , , ,,,,,,,, ,,,,,,,, , , , , ,,,,,,,, , , , , ,,,,,,,, ,,,,,,,, , , 
1304,1493,2,3023GK,4.447842519,51.91566111,,1974,,,,,5,,3,,#NAME?, ,24/01/2017 09:14,1, ,,,,,"Meer buitenruimte: parken, speelpleinen",,, ,,Ik ga bewust naar kleine winkels in de buurt,,,,,, ,4, ,Betaalde professionele verzorging thuis,,,,,Met een groep zorg zelf inkopen en delen,, ,,Duurzaam gebouwde woningen,Flexibele woningen die je beter kan aanpassen,Meer variatie aan woningen door zelfbouw en minder regels,,,, ,5, ,4, ,1, ,1,#NAME?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1328,1536,1,3023VS,4.449653851,51.91305795,55,1962, ,2,2, , , ,,1, , ,24/01/2017 10:05,1,24/01/2017 13:48,,Meer ontmoeten: wijk- of buurtgebouw,,,,,, ,In grote supermarkten en winkelketens,,,,,,, ,1, ,,,,,,Met een groep zorg zelf inkopen en delen,, ,Woningen bereikbaar voor mensen met een kleine beurs,,,,,,, ,2, ,1, ,5, , ,Empty,,Op een vaste werkplek bij mijn werkgever,,,,,, ,1, ,5, ,,Mijn gezin en vrienden,,,,,, ,"Ik ontvang dan een pensioen, uitkering of basisinkomen van de overheid",,,,,,, ,,,,,"Learning by doing, ik leer het meest in de praktijk",,, ,3, ,2, ,,,,Mijn werktijden,,Vangnet voor als ik werkloos word,, ,2, ,1, ,Meer parken en speelpleintjes in de buurt,,,,"Meer afgesloten, veilige binnenspeeltuinen",,, ,"Op een (sport-) club, in een vereniging etc.",,,,,,, ,5, ,5, ,Meer sport en bewegen,,,Meer buiten spelen,,Meer helpen thuis,, ,3, ,1, ,4, ,3, ,1,"als men meer besef heeft over normen en waarden, dan zullen ze uit hun zelf ouderen helpen, de vandalisme zal afnemen, en noem maar op, en dat maakt ze nog betere burgers", , ,,,,,,,, , , ,,,,,,,, , , , , , , , , , , , , ,,,Nederlander,,,,, ,1, ,,,,,Religieuze gebouwen,,, ,,,Intensief camaratoezicht en sensoren,,,,, ,,,,,,Elkaar: zorg voor andere ouderen,, ,"Voor toeristen, die brengen geld in het laatje",,,,,,, ,4, ,1, ,3, ,1,"geen verpaupering van straten, of wijken, door dat er van een groep buitenlanders bij elkaar, maar meer spreiden, is voor een ieder beter, de mensen integreren dan ook veel sneller, wat het huidige beleid inzake dit, kan maar beter naar de prullenmand",,,,,,,, ,,,,,, ,,,,,,,, ,,,,,,,, ,,,,,,,, ,,,,,,,, , , , , , , , , ,,,,,,,, ,,,,,,,, , , , , ,,,,,,,, , , , , ,,,,,,,, ,,,,,,,, , , 
1333,1733,1,3024WZ,4.455605502,51.90162536,63,1954,4,7, ,5,5,1,1,1,"Een fijnmazig netwerk van openbaar vervoer (wel alle auto's uit de binnenstad weren!) creÃ«ren, meer investeren in innovatie en daar niet te voorzichtig in zijn maar juist als trendsetter fungeren (denk aan de persoonlijk onderhuidse chip). Vervuiling tegengaan en vervuiling ook bestraffen(Singapore)","Ja burgemeester, blijf nog een jaar of 20 aan onze stad verbonden. Zie het als een investering in onze stad zoals je zelf ook vraagt aan je eigen burgers om te investeren in een mooiere, schone en veiliger omgeving.",24/01/2017 10:10,1,24/01/2017 11:01,,,,Meer sport: binnen en buiten,"Meer buitenruimte: parken, speelpleinen",,, ,In grote supermarkten en winkelketens,Ik ga bewust naar kleine winkels in de buurt,,,,Ik bestel direct bij de producent,, ,8,Ik heb al een eigen woning,,,,Met robots en zorg op afstand thuis,,Met een groep zorg zelf inkopen en delen,, ,,Duurzaam gebouwde woningen,Flexibele woningen die je beter kan aanpassen,,,Kleinere woningen,, ,7,Ik heb al een prachtig appartement en daar wil ik graag in blijven wonen,3, ,2, , ,Empty,,,,,,,, , , , , ,,,Mijn hobbies,,,,Reizen en de wereld verkennen, ,,,,,,,, ,,,,,,,, , , , , ,,,,,,,, , , , , ,,,,,,,, ,,,,,,,, , , , , ,,,,,,,, , , , , , , , , , , , , ,,,,,,,, , , ,,,,,,,, , , , , , , , , , , , , ,,Rotterdammer,,,Wereldburger,,, ,4, ,,,Openbare ruimtes zoals parken,,,Thuis,, ,,,,,,,, ,,,,Algemeen nut: vrijwilligerswerk,,Elkaar: zorg voor andere ouderen,, ,"Voor toeristen, die brengen geld in het laatje",,"Voor hoogopgeleiden, die hebben we hard nodig",,,,, ,1, ,2, ,3, ,1,Volop investeren in een schone stad en zorgdragen dat we vwb innovatie voorop lopen. Het leven daardoor fijner en gemakkelijker maken.,,,Alleen in bijzondere of ernstige gevallen,,,"Ja, voornamelijk via een online video-consult.",, ,,,,Denk het wel,, ,,,,,Ik help wel op afstand via een app of internet,,"Anders, namelijk...",Klusjes en boodschappen doen voor oudere buren maar bijvoorbeeld ook zorgen in onderling overleg met andere buren voor een dagelijks gezonde warme maaltijd.,,,,Controle: door verplichte periodieke gezondheidschecks,Ontmoediging: ongezond gedrag belasten,,, ,,"Mijn huisarts, ziekenhuis",,,De overheid,Ikzelf,, ,,Veel openbare sportplekken in de stad,,,Fit blijven biedt financiâˆ_Â´le voordelen (bijv verzekering),,, ,4, ,5,Geen idee,4, ,1,"Auto's bannen uit de binnenstad, sporten stimuleren door het goedkoper te maken en vervuilers dwingen om duurzamer te worden.",,Kleine dingen die je minder vaak nodig hebt zoals gereedschap,Digitale diensten zoals internet en streaming diensten,"Dure (huishoudelijke) apparatuur, bijv. een wasmachine","Vervoersmiddelen zoals auto's, scooters en fietsen",,"Anders, namelijkâ€_Ã„Â¶",Een elektrisch bootje om van thuis naar de binnenstad te varen of naar de natuurgebieden voor ontspanning en gezelligheid,,Ik probeer mijn energieverbruik  zo veel mogelijk te verminderen,,Ik investeer in duurzame energie,,,, ,4, ,3, ,"Minder consumeren, minder nieuw kopen",Mijn spullen langer blijven gebruiken,Mijn spullen delen met anderen,Meehelpen met het opruimen van zwerfafval,,"Anders, namelijkâ€_Ã„Â¶.",,Groter inzetten om afval nog meer dan nu te hergebruiken.,1, ,1, ,,,Een (electrische) fiets of scooter,,,,"Anders, namelijkâ€_Ã„Â¶",Lopen,,,Subsidie voor duurzame energie thuis,Overheid investeert in duurzame energie,,Veel extra groen en veel bomen,, , , 
1336,1810,2,3026GR,4.445885413,51.91294394,31,1986, , , , , , ,,2, , ,24/01/2017 10:14,0, ,,,,,,,, ,,,,,,,, , , ,,,,,,,, ,,,,,,,, , , , , , , , ,Empty,,,,,,,, , , , , ,,,,,,,, ,,,,,,,, ,,,,,,,, , , , , ,,,,,,,, , , , , ,,,,,,,, ,,,,,,,, , , , , ,,,,,,,, , , , , , , , , , , , , ,,,,,,,, , , ,,,,,,,, , , , , , , , , , , , , ,,,,,,,, , , ,,,,,,,, ,,,,,,,, ,,,,,,,, ,,,,,,,, , , , , , , , , ,,,,,,,, ,,,,,, ,,,,,,,, ,,,,,,,, ,,,,,,,, ,,,,,,,, , , , , , , , , ,,,,,,,, ,,,,,,,, , , , , ,,,,,,,, , , , , ,,,,,,,, ,,,,,,,, , , 
1338,1325,1,3022DG,4.450548651,51.92044846,54,1963,3,7,7,5,5,1,1,1,tolerantie en onderwijs, ,24/01/2017 10:16,1,24/01/2017 11:15,,,,,,,"Anders, namelijkâ€_Ã„Â¶",zaken die de tolerantie in rotterdam weer terugbrengen en verbeteren,,,,,,,"Anders, namelijkâ€_Ã„Â¶",ik verwacht in 2037 niet meer in rotterdam en nederland te wonen,2, ,,,,,,,"Anders, namelijkâ€_Ã„Â¶",door niet meer in nederland te wonen,Woningen bereikbaar voor mensen met een kleine beurs,,,,,,, ,7,geen,7,zoals nu,3, ,1,ik denk dat het al te laat is voor verandering de negatieve trend zal zich alleen maar voortzetten,,,,,,,"Anders, namelijkâ€_Ã„Â¶",ik ben dan 73 en zal niet meer werken,1, ,7,ik werk nu niet en de kans dat ik nog zal werken is klein ik ben het ook niet eens met de stelling dat de gemiddelde leeftijd in de toekomst veel hoger zal worden dan nu de onzekerheden in de wereld van nu zijn daarvoor veel te groot,,,,,,"Anders, namelijkâ€_Ã„Â¶",,geen idee,,,,,,,"Anders, namelijkâ€_Ã„Â¶",door uit nederland te vertrekken,,"Ik leer zelfstandig continu bij, bijvoorbeeld met cursussen of via internet",,,,,"Anders, namelijkâ€_Ã„Â¶", ,1, ,5, ,,,,,,,"Anders, namelijkâ€_Ã„Â¶",niets zelf regelen dat is een illusie en zal alleen de rechten nog maar verder beperken en de mensen tegen elkaar uitspelen wat we nu ook al zien,7,uitkering,1, ,,,,,,,"Anders, namelijkâ€_Ã„Â¶","waarop baseren jullie die verwachting, ik verwacht eerder een leegloop",,,,,,"Anders, namelijk",,ik denk dat we op dit moment ons niet kunnen voorstellen hoe dat er in 2037 uitziet,7,niet mogelijk onze privacy is al verdwenen alleen weten de meeste mensen dat nog niet,7,"geen van genoemde opties weet echter ook niet hoe, iedere generatie jongeren moet daar zelf mee worstelen",,,,,,,"Anders, namelijkâ€_Ã„Â¶.",gaan voor hun kansen in een steeds hardere en moeilijkere wereld,2, ,7,doe je eigen ding en probeer te leren van wat er voor je is geweest,6,zo min mogelijk anderen,1, ,1, ,3, ,,,,,,Kinderen gaan gewoon nog naar school,, ,3, ,,,,Creativiteit en kritisch denken,Hun passie en zelfontplooiing,,, ,7,ouders kinderen en leraar gezamelijk,6,de geschiedenis leert dat helaas het onderwijs en arbeidsmarkt door de onzekere toekomst niet op een geplande manier op elkaar aansluiten en dat je dus beter uit kunt gaan van de talenten en interesses van de leerlingen dan de arbeidsmarkt verwachting,4, ,7,aanwezig zijn deze universiteiten zijn er niet voor de stad waar ze zijn maar voor heel nederland en daarbuiten,1, ,1, ,,,,,Wereldburger,,, ,5, ,,,,,,,"Anders, namelijkâ€_Ã„Â¶",dat moet ik nog zien of dit gaat gebeuren,,,,,,,"Anders, namelijkâ€_Ã„Â¶","de focus op veiligheid is veel te ver doorgeslagen,  het leven is onzeker en onvoorspelbaar en de golf van veiligheids-discussies werken alleen maar averechts",,,,,,,"Anders, namelijkâ€_Ã„Â¶",ik verwacht niet dat deze voorspelling uitkomt,,,,,,,"Anders, namelijkâ€_Ã„Â¶",geen beleid nodig alle groepen zijn even welkom en nodig,5,zie dat niet als een goede richting geeft alleen maar meer problemen,7, ,2, ,1, ,,"Dat moet altijd, om werk van de computer te controleren",,,,,, ,"Nee, absoluut niet",,,,, ,,,,,,,"Anders, namelijk...",ik ben dan niet meer in nederland,,,,,,,Anders namelijk...,dat gaat ons niet lukken een van de vele issues waardoor ik de voorspellingen voor 2037 niet onderschrijf,,,,,,Ikzelf,Anders namelijk...,huisarts en slechts met expliciete toestemming de rest dus terugdraaien van de reeds bestaande rechten van oa zorgverzekeraars werkgevers en dergelijke,,,,,,,"Anders, namelijkâ€_Ã„Â¶",zie geen rol voor de gemeente hier in,3, ,3, ,3, ,1, ,,,,,,,"Anders, namelijkâ€_Ã„Â¶", ,,,,,,"Anders, namelijkâ€_Ã„Â¶",,ben dan niet meer in nederland,5,de landelijke politiek,6,we blijven vlees eten zoals nu alleen door de hogere prijs zal het meer iets worden voor de gegoede burgerij,,,,,,"Anders, namelijkâ€_Ã„Â¶.","Niks, dat is niet mijn probleem", ,1, ,4, ,,,,,,,"Anders, namelijkâ€_Ã„Â¶","lopend, maar verwacht niet meer in nederland te zijn dan",,,,,,,"Anders, namelijkâ€_Ã„Â¶",aanpakken van de bronnen in verkeer en industrie,1, 
1343,1774,2,3025XR,4.443449099,51.9064579,,1975,,,,,5,,4,,circulaire economie,"Ik was bezig met het aanschaffen van een nieuwe auto. Want toch, we hebben het een tijd zonder gedaan, maar dat is toch lastig. Maar ik wilde dan een auto waarmee ik milieuvriendelijk zou kunnen tanken: biogas, gebruikt zonnebloemolie, en zo zijn er nog een paar alternatieven.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Empty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1349,1464,2,3023EJ,4.453477796,51.91195151,,1956,,,,,3,,1,,"op verdraagzaamheid onderling, niet wat nu is dat wij zij denken of nog erger het ik wij denken. oog houden voor mensen die anders zijn, zorgen dat we nog meer leren van elkaar",bij alles wat er gedaan gaat worden kost geld maar ergens is het ook jammer dat doordat het geld kost dat soms het belangrijkste is in debatten.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Empty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1394,1896,1,3027TM,4.431472059,51.91522527,28,1989,4,6,1,5,5,3,3,1, , ,24/01/2017 11:15,1,24/01/2017 12:36,"Meer cultuur en gezelligheid: bibliotheek, theater, horeca",,,Meer sport: binnen en buiten,,,, ,In grote supermarkten en winkelketens,,Ik bestel alles via internet en laat het bezorgen,,,,, ,1, ,Betaalde professionele verzorging thuis,,,,,,, ,,,,Meer variatie aan woningen door zelfbouw en minder regels,,,"Anders, namelijkâ€_Ã„Â¶","Discussie breder voeren dan kleine- of grotere woningen. Slimme woningen! Slim ruimtegebruik, buitenruimte, dakterrassen, werkruimte aan huis. etc",6, ,5, ,1, ,1,Meer diversiteit in woningaanbod. Slimme gestapelde stadswoningen voor middel tot duur. tweelaagse grondgebonden woningen zoals op Zuid. Juist slimme woningcombinaties. Zie het Justus van Effencomplex,,,,"Op een flexibele werkplek, die ik deel met anderen",,"Overal b.v. in een cafâˆ_Â©, bibliotheek",, ,2, ,4, ,,,,Zorg voor een famillielid of vriend,,,Reizen en de wereld verkennen, ,,,,Ik werk zelfstandig voor verschillende opdrachtgevers,Ik start een eigen bedrijf,,, ,,,,"Ik verbeter mijn \soft skills\"", bv. sociale vaardigheden""",,Ik laat me coachen om mijn persoonlijke talenten te ontwikkelen,, ,3, ,1, ,Mijn pensioen,,Mijn eigen werkplek,Mijn werktijden,,,, ,1, ,1, ,,Betere school-en sportgebouwen,,,,,"Anders, namelijkâ€_Ã„Â¶",De straat als speelruimte. Niet proberen te beheersen waar kinderen mogen spelen.,"Op een (sport-) club, in een vereniging etc.",,,,,,Op straat en in de buurt, ,5, ,6, ,Meer sport en bewegen,,,,"Meer creatieve activiteiten, zoals muziek, toneel of tekenen",,, ,1, ,1, ,5, ,4, ,1,Onderwijsinstellingen als sleutel van groot aanbod van faciliteiten van de stad. De stad is het leslokaal,2, ,,,,,,Kinderen gaan gewoon nog naar school,, ,4, ,,,Goed burgerschap,,,Ondernemerschap,, ,6, ,4, ,4, ,4, ,1, ,1, ,,Rotterdammer,Nederlander,,,,, ,4, ,Cafâˆ_Â©'s en restaurants,,Openbare ruimtes zoals parken,,,,, ,,,,Vrijwilligers: buurtvaders en -moeders,Preventie: jeugdcoaches en voorlichting,,, ,,,Onderwijs: vakkennis overdragen aan leerlingen,,,Elkaar: zorg voor andere ouderen,, ,,,"Voor hoogopgeleiden, die hebben we hard nodig",,,"Voor mensen in nood, wij zijn er om elkaar te helpen",, ,1, ,1, ,3, ,1,Ruimte voor ontmoeten: citylounge. Ook buiten de binnenstad: juist in de 'arme' wijken.,,,Alleen in bijzondere of ernstige gevallen,,,,, ,,,,Denk het wel,, ,Ik zorg voor eigen familie of vrienden,,,,,,, ,Iedereen betaalt mee: verzekering wordt duurder,,Preventie: gezond gedrag belonen,,,,, ,,"Mijn huisarts, ziekenhuis",,,,Ikzelf,, ,Kinderen vroeg stimuleren om te sporten,Veel openbare sportplekken in de stad,,,,,, ,3, ,2, ,4, ,1, ,,Kleine dingen die je minder vaak nodig hebt zoals gereedschap,,,"Vervoersmiddelen zoals auto's, scooters en fietsen",(Woon-)ruimte (voor gasten of een feestje),, ,,,,,,,"Maak niet uit, energie is dan schoon en gratis", ,4, ,3, ,"Minder consumeren, minder nieuw kopen",,,Meehelpen met het opruimen van zwerfafval,,,, ,4, ,2, ,,Een deelauto,Een (electrische) fiets of scooter,,,,, ,Verbod op vervuilers als vrachtverkeer en cruiseschepen,Fietskilometervergoeding ipv autokilometervergoeding,,,,Veel extra groen en veel bomen,, ,1, 
1395,1432,2,3023AR,4.450124058,51.91633618,33,1984, , , , , , ,,2, , ,24/01/2017 11:19,0, ,"Meer cultuur en gezelligheid: bibliotheek, theater, horeca",,,,"Meer buitenruimte: parken, speelpleinen",,, ,,,,,Ik maak/produceer zoveel mogelijk zelf en koop zo weinig mogelijk,,, , , ,Betaalde professionele verzorging thuis,,,,,Met een groep zorg zelf inkopen en delen,, ,Woningen bereikbaar voor mensen met een kleine beurs,,,Meer variatie aan woningen door zelfbouw en minder regels,Grotere woningen,,, , , , , , , , ,Empty,,,,,,,, , , , , ,,,,,,,, ,,,,,,,, ,,,,,,,, , , , , ,,,,,,,, , , , , ,,,,,,,, ,,,,,,,, , , , , ,,,,,,,, , , , , , , , , , , , , ,,,,,,,, , , ,,,,,,,, , , , , , , , , , , , , ,,,,,,,, , , ,,,,,,,, ,,,,,,,, ,,,,,,,, ,,,,,,,, , , ,1, , , , , ,,,,,,,, ,,,,,, ,,,,,,,, ,,,,,,,, ,,,,,,,, ,,,,,,,, , , , , , , , , ,,,,,,,, ,,,,,,,, , , , , ,,,,,,,, , , , , ,,,,,,,, ,,,,,,,, , , 
